Tempo ( s )	Posicao angular ( rad )
2.6500	-0.250
2.6550	-0.248
2.6600	-0.245
2.6650	-0.242
2.6700	-0.237
2.6750	-0.234
2.6800	-0.231
2.6850	-0.226
2.6900	-0.223
2.6950	-0.218
2.7000	-0.214
2.7050	-0.209
2.7100	-0.204
2.7150	-0.199
2.7200	-0.195
2.7250	-0.188
2.7300	-0.184
2.7350	-0.179
2.7400	-0.173
2.7450	-0.167
2.7500	-0.162
2.7550	-0.156
2.7600	-0.149
2.7650	-0.143
2.7700	-0.137
2.7750	-0.130
2.7800	-0.124
2.7850	-0.118
2.7900	-0.112
2.7950	-0.104
2.8000	-0.097
2.8050	-0.090
2.8100	-0.083
2.8150	-0.077
2.8200	-0.069
2.8250	-0.061
2.8300	-0.055
2.8350	-0.047
2.8400	-0.041
2.8450	-0.033
2.8500	-0.025
2.8550	-0.019
2.8600	-0.011
2.8650	-0.003
2.8700	0.003
2.8750	0.011
2.8800	0.019
2.8850	0.025
2.8900	0.033
2.8950	0.041
2.9000	0.047
2.9050	0.055
2.9100	0.061
2.9150	0.069
2.9200	0.075
2.9250	0.083
2.9300	0.090
2.9350	0.097
2.9400	0.104
2.9450	0.110
2.9500	0.118
2.9550	0.124
2.9600	0.130
2.9650	0.137
2.9700	0.143
2.9750	0.149
2.9800	0.156
2.9850	0.162
2.9900	0.167
2.9950	0.173
3.0000	0.178
3.0050	0.184
3.0100	0.188
3.0150	0.195
3.0200	0.199
3.0250	0.204
3.0300	0.209
3.0350	0.214
3.0400	0.218
3.0450	0.221
3.0500	0.226
3.0550	0.229
3.0600	0.234
3.0650	0.237
3.0700	0.240
3.0750	0.243
3.0800	0.247
3.0850	0.250
3.0900	0.253
3.0950	0.254
3.1000	0.258
3.1050	0.259
3.1100	0.261
3.1150	0.262
3.1200	0.264
3.1250	0.265
3.1300	0.267
3.1350	0.269
3.1400	0.269
3.1450	0.269
3.1500	0.270
3.1550	0.270
3.1600	0.270
3.1650	0.270
3.1700	0.270
3.1750	0.270
3.1800	0.269
3.1850	0.267
3.1900	0.267
3.1950	0.265
3.2000	0.264
3.2050	0.262
3.2100	0.259
3.2150	0.258
3.2200	0.254
3.2250	0.253
3.2300	0.250
3.2350	0.247
3.2400	0.243
3.2450	0.240
3.2500	0.237
3.2550	0.234
3.2600	0.229
3.2650	0.226
3.2700	0.221
3.2750	0.217
3.2800	0.214
3.2850	0.209
3.2900	0.204
3.2950	0.198
3.3000	0.193
3.3050	0.188
3.3100	0.182
3.3150	0.178
3.3200	0.171
3.3250	0.167
3.3300	0.160
3.3350	0.154
3.3400	0.148
3.3450	0.141
3.3500	0.135
3.3550	0.129
3.3600	0.123
3.3650	0.116
3.3700	0.110
3.3750	0.104
3.3800	0.096
3.3850	0.090
3.3900	0.082
3.3950	0.075
3.4000	0.068
3.4050	0.061
3.4100	0.053
3.4150	0.047
3.4200	0.039
3.4250	0.031
3.4300	0.025
3.4350	0.017
3.4400	0.011
3.4450	0.003
3.4500	-0.005
3.4550	-0.011
3.4600	-0.019
3.4650	-0.027
3.4700	-0.033
3.4750	-0.041
3.4800	-0.049
3.4850	-0.055
3.4900	-0.063
3.4950	-0.069
3.5000	-0.077
3.5050	-0.083
3.5100	-0.091
3.5150	-0.097
3.5200	-0.104
3.5250	-0.112
3.5300	-0.118
3.5350	-0.124
3.5400	-0.130
3.5450	-0.137
3.5500	-0.143
3.5550	-0.149
3.5600	-0.156
3.5650	-0.160
3.5700	-0.167
3.5750	-0.173
3.5800	-0.178
3.5850	-0.184
3.5900	-0.188
3.5950	-0.193
3.6000	-0.198
3.6050	-0.204
3.6100	-0.207
3.6150	-0.212
3.6200	-0.217
3.6250	-0.221
3.6300	-0.225
3.6350	-0.229
3.6400	-0.232
3.6450	-0.237
3.6500	-0.240
3.6550	-0.243
3.6600	-0.247
3.6650	-0.248
3.6700	-0.251
3.6750	-0.254
3.6800	-0.256
3.6850	-0.258
3.6900	-0.261
3.6950	-0.262
3.7000	-0.264
3.7050	-0.264
3.7100	-0.265
3.7150	-0.267
3.7200	-0.267
3.7250	-0.269
3.7300	-0.269
3.7350	-0.269
3.7400	-0.269
3.7450	-0.269
3.7500	-0.269
3.7550	-0.269
3.7600	-0.267
3.7650	-0.265
3.7700	-0.264
3.7750	-0.264
3.7800	-0.262
3.7850	-0.259
3.7900	-0.258
3.7950	-0.256
3.8000	-0.253
3.8050	-0.251
3.8100	-0.248
3.8150	-0.245
3.8200	-0.242
3.8250	-0.239
3.8300	-0.236
3.8350	-0.231
3.8400	-0.228
3.8450	-0.223
3.8500	-0.220
3.8550	-0.215
3.8600	-0.210
3.8650	-0.206
3.8700	-0.201
3.8750	-0.196
3.8800	-0.192
3.8850	-0.185
3.8900	-0.181
3.8950	-0.176
3.9000	-0.170
3.9050	-0.163
3.9100	-0.159
3.9150	-0.152
3.9200	-0.146
3.9250	-0.140
3.9300	-0.134
3.9350	-0.127
3.9400	-0.121
3.9450	-0.115
3.9500	-0.107
3.9550	-0.101
3.9600	-0.094
3.9650	-0.086
3.9700	-0.080
3.9750	-0.074
3.9800	-0.066
3.9850	-0.058
3.9900	-0.052
3.9950	-0.044
4.0000	-0.038
4.0050	-0.030
4.0100	-0.024
4.0150	-0.016
4.0200	-0.008
4.0250	-0.002
4.0300	0.006
4.0350	0.014
4.0400	0.020
4.0450	0.028
4.0500	0.036
4.0550	0.042
4.0600	0.050
4.0650	0.057
4.0700	0.064
4.0750	0.071
4.0800	0.079
4.0850	0.085
4.0900	0.093
4.0950	0.099
4.1000	0.105
4.1050	0.112
4.1100	0.119
4.1150	0.126
4.1200	0.132
4.1250	0.138
4.1300	0.145
4.1350	0.151
4.1400	0.156
4.1450	0.162
4.1500	0.168
4.1550	0.173
4.1600	0.179
4.1650	0.184
4.1700	0.190
4.1750	0.195
4.1800	0.199
4.1850	0.204
4.1900	0.209
4.1950	0.214
4.2000	0.218
4.2050	0.221
4.2100	0.226
4.2150	0.229
4.2200	0.234
4.2250	0.237
4.2300	0.240
4.2350	0.243
4.2400	0.247
4.2450	0.250
4.2500	0.251
4.2550	0.254
4.2600	0.256
4.2650	0.258
4.2700	0.261
4.2750	0.262
4.2800	0.264
4.2850	0.264
4.2900	0.265
4.2950	0.267
4.3000	0.267
4.3050	0.267
4.3100	0.269
4.3150	0.269
4.3200	0.269
4.3250	0.269
4.3300	0.269
4.3350	0.267
4.3400	0.267
4.3450	0.265
4.3500	0.264
4.3550	0.262
4.3600	0.261
4.3650	0.259
4.3700	0.258
4.3750	0.254
4.3800	0.253
4.3850	0.250
4.3900	0.247
4.3950	0.243
4.4000	0.240
4.4050	0.237
4.4100	0.234
4.4150	0.231
4.4200	0.226
4.4250	0.223
4.4300	0.218
4.4350	0.214
4.4400	0.210
4.4450	0.206
4.4500	0.201
4.4550	0.195
4.4600	0.190
4.4650	0.185
4.4700	0.181
4.4750	0.174
4.4800	0.168
4.4850	0.163
4.4900	0.157
4.4950	0.151
4.5000	0.145
4.5050	0.138
4.5100	0.132
4.5150	0.126
4.5200	0.119
4.5250	0.113
4.5300	0.107
4.5350	0.101
4.5400	0.093
4.5450	0.086
4.5500	0.079
4.5550	0.072
4.5600	0.066
4.5650	0.058
4.5700	0.050
4.5750	0.044
4.5800	0.036
4.5850	0.030
4.5900	0.022
4.5950	0.016
4.6000	0.008
4.6050	0.000
4.6100	-0.006
4.6150	-0.014
4.6200	-0.022
4.6250	-0.028
4.6300	-0.036
4.6350	-0.042
4.6400	-0.050
4.6450	-0.057
4.6500	-0.064
4.6550	-0.071
4.6600	-0.079
4.6650	-0.085
4.6700	-0.093
4.6750	-0.099
4.6800	-0.105
4.6850	-0.113
4.6900	-0.119
4.6950	-0.126
4.7000	-0.132
4.7050	-0.138
4.7100	-0.145
4.7150	-0.151
4.7200	-0.156
4.7250	-0.162
4.7300	-0.168
4.7350	-0.173
4.7400	-0.179
4.7450	-0.184
4.7500	-0.188
4.7550	-0.195
4.7600	-0.199
4.7650	-0.204
4.7700	-0.209
4.7750	-0.214
4.7800	-0.217
4.7850	-0.221
4.7900	-0.225
4.7950	-0.229
4.8000	-0.232
4.8050	-0.236
4.8100	-0.239
4.8150	-0.242
4.8200	-0.245
4.8250	-0.248
4.8300	-0.251
4.8350	-0.253
4.8400	-0.254
4.8450	-0.258
4.8500	-0.259
4.8550	-0.261
4.8600	-0.262
4.8650	-0.264
4.8700	-0.264
4.8750	-0.265
4.8800	-0.265
4.8850	-0.265
4.8900	-0.267
4.8950	-0.267
4.9000	-0.267
4.9050	-0.267
4.9100	-0.267
4.9150	-0.265
4.9200	-0.265
4.9250	-0.264
4.9300	-0.262
4.9350	-0.261
4.9400	-0.259
4.9450	-0.258
4.9500	-0.256
4.9550	-0.253
4.9600	-0.251
4.9650	-0.248
4.9700	-0.245
4.9750	-0.242
4.9800	-0.239
4.9850	-0.236
4.9900	-0.232
4.9950	-0.228
5.0000	-0.225
5.0050	-0.220
5.0100	-0.217
5.0150	-0.212
5.0200	-0.207
5.0250	-0.203
5.0300	-0.198
5.0350	-0.193
5.0400	-0.188
5.0450	-0.182
5.0500	-0.178
5.0550	-0.173
5.0600	-0.167
5.0650	-0.160
5.0700	-0.156
5.0750	-0.149
5.0800	-0.143
5.0850	-0.137
5.0900	-0.130
5.0950	-0.124
5.1000	-0.118
5.1050	-0.112
5.1100	-0.105
5.1150	-0.097
5.1200	-0.091
5.1250	-0.083
5.1300	-0.077
5.1350	-0.071
5.1400	-0.063
5.1450	-0.057
5.1500	-0.049
5.1550	-0.042
5.1600	-0.035
5.1650	-0.027
5.1700	-0.020
5.1750	-0.013
5.1800	-0.006
5.1850	0.002
5.1900	0.009
5.1950	0.016
5.2000	0.024
5.2050	0.030
5.2100	0.038
5.2150	0.044
5.2200	0.052
5.2250	0.060
5.2300	0.066
5.2350	0.074
5.2400	0.080
5.2450	0.086
5.2500	0.094
5.2550	0.101
5.2600	0.107
5.2650	0.113
5.2700	0.121
5.2750	0.127
5.2800	0.134
5.2850	0.140
5.2900	0.145
5.2950	0.151
5.3000	0.157
5.3050	0.163
5.3100	0.168
5.3150	0.174
5.3200	0.179
5.3250	0.185
5.3300	0.190
5.3350	0.195
5.3400	0.199
5.3450	0.204
5.3500	0.209
5.3550	0.214
5.3600	0.218
5.3650	0.221
5.3700	0.226
5.3750	0.229
5.3800	0.232
5.3850	0.237
5.3900	0.240
5.3950	0.243
5.4000	0.245
5.4050	0.248
5.4100	0.251
5.4150	0.253
5.4200	0.256
5.4250	0.258
5.4300	0.259
5.4350	0.261
5.4400	0.262
5.4450	0.262
5.4500	0.264
5.4550	0.265
5.4600	0.265
5.4650	0.265
5.4700	0.265
5.4750	0.265
5.4800	0.265
5.4850	0.265
5.4900	0.265
5.4950	0.265
5.5000	0.264
5.5050	0.264
5.5100	0.262
5.5150	0.261
5.5200	0.259
5.5250	0.256
5.5300	0.254
5.5350	0.253
5.5400	0.250
5.5450	0.247
5.5500	0.245
5.5550	0.242
5.5600	0.239
5.5650	0.236
5.5700	0.231
5.5750	0.228
5.5800	0.225
5.5850	0.220
5.5900	0.215
5.5950	0.212
5.6000	0.207
5.6050	0.203
5.6100	0.198
5.6150	0.193
5.6200	0.187
5.6250	0.182
5.6300	0.176
5.6350	0.171
5.6400	0.165
5.6450	0.160
5.6500	0.154
5.6550	0.148
5.6600	0.141
5.6650	0.135
5.6700	0.129
5.6750	0.123
5.6800	0.116
5.6850	0.110
5.6900	0.104
5.6950	0.097
5.7000	0.090
5.7050	0.083
5.7100	0.075
5.7150	0.069
5.7200	0.063
5.7250	0.055
5.7300	0.049
5.7350	0.041
5.7400	0.033
5.7450	0.027
5.7500	0.019
5.7550	0.013
5.7600	0.005
5.7650	-0.002
5.7700	-0.009
5.7750	-0.017
5.7800	-0.024
5.7850	-0.031
5.7900	-0.038
5.7950	-0.046
5.8000	-0.052
5.8050	-0.060
5.8100	-0.066
5.8150	-0.074
5.8200	-0.080
5.8250	-0.088
5.8300	-0.094
5.8350	-0.101
5.8400	-0.107
5.8450	-0.115
5.8500	-0.121
5.8550	-0.127
5.8600	-0.134
5.8650	-0.140
5.8700	-0.146
5.8750	-0.151
5.8800	-0.157
5.8850	-0.163
5.8900	-0.168
5.8950	-0.174
5.9000	-0.179
5.9050	-0.185
5.9100	-0.190
5.9150	-0.195
5.9200	-0.199
5.9250	-0.204
5.9300	-0.209
5.9350	-0.214
5.9400	-0.217
5.9450	-0.221
5.9500	-0.225
5.9550	-0.229
5.9600	-0.232
5.9650	-0.236
5.9700	-0.239
5.9750	-0.242
5.9800	-0.245
5.9850	-0.248
5.9900	-0.250
5.9950	-0.253
6.0000	-0.254
6.0050	-0.256
6.0100	-0.258
6.0150	-0.259
6.0200	-0.261
6.0250	-0.262
6.0300	-0.262
6.0350	-0.264
6.0400	-0.264
6.0450	-0.264
6.0500	-0.265
6.0550	-0.265
6.0600	-0.265
6.0650	-0.265
6.0700	-0.264
6.0750	-0.264
6.0800	-0.262
6.0850	-0.262
6.0900	-0.261
6.0950	-0.259
6.1000	-0.258
6.1050	-0.254
6.1100	-0.253
6.1150	-0.251
6.1200	-0.248
6.1250	-0.245
6.1300	-0.242
6.1350	-0.239
6.1400	-0.236
6.1450	-0.232
6.1500	-0.229
6.1550	-0.226
6.1600	-0.221
6.1650	-0.218
6.1700	-0.214
6.1750	-0.209
6.1800	-0.204
6.1850	-0.199
6.1900	-0.195
6.1950	-0.190
6.2000	-0.185
6.2050	-0.181
6.2100	-0.174
6.2150	-0.170
6.2200	-0.163
6.2250	-0.157
6.2300	-0.152
6.2350	-0.146
6.2400	-0.140
6.2450	-0.134
6.2500	-0.127
6.2550	-0.121
6.2600	-0.115
6.2650	-0.108
6.2700	-0.102
6.2750	-0.094
6.2800	-0.088
6.2850	-0.082
6.2900	-0.074
6.2950	-0.068
6.3000	-0.060
6.3050	-0.053
6.3100	-0.046
6.3150	-0.039
6.3200	-0.031
6.3250	-0.025
6.3300	-0.017
6.3350	-0.011
6.3400	-0.003
6.3450	0.005
6.3500	0.011
6.3550	0.019
6.3600	0.025
6.3650	0.033
6.3700	0.039
6.3750	0.047
6.3800	0.053
6.3850	0.061
6.3900	0.068
6.3950	0.075
6.4000	0.082
6.4050	0.090
6.4100	0.096
6.4150	0.102
6.4200	0.108
6.4250	0.115
6.4300	0.121
6.4350	0.129
6.4400	0.135
6.4450	0.140
6.4500	0.146
6.4550	0.152
6.4600	0.159
6.4650	0.163
6.4700	0.170
6.4750	0.174
6.4800	0.181
6.4850	0.185
6.4900	0.190
6.4950	0.196
6.5000	0.201
6.5050	0.206
6.5100	0.209
6.5150	0.214
6.5200	0.218
6.5250	0.221
6.5300	0.226
6.5350	0.229
6.5400	0.232
6.5450	0.236
6.5500	0.239
6.5550	0.242
6.5600	0.245
6.5650	0.248
6.5700	0.250
6.5750	0.253
6.5800	0.254
6.5850	0.256
6.5900	0.258
6.5950	0.259
6.6000	0.261
6.6050	0.262
6.6100	0.262
6.6150	0.264
6.6200	0.264
6.6250	0.264
6.6300	0.264
6.6350	0.264
6.6400	0.264
6.6450	0.264
6.6500	0.264
6.6550	0.264
6.6600	0.262
6.6650	0.261
6.6700	0.259
6.6750	0.258
6.6800	0.256
6.6850	0.254
6.6900	0.253
6.6950	0.250
6.7000	0.248
6.7050	0.245
6.7100	0.242
6.7150	0.239
6.7200	0.236
6.7250	0.232
6.7300	0.229
6.7350	0.225
6.7400	0.221
6.7450	0.217
6.7500	0.212
6.7550	0.209
6.7600	0.204
6.7650	0.199
6.7700	0.195
6.7750	0.190
6.7800	0.184
6.7850	0.179
6.7900	0.174
6.7950	0.168
6.8000	0.162
6.8050	0.157
6.8100	0.151
6.8150	0.145
6.8200	0.138
6.8250	0.132
6.8300	0.126
6.8350	0.119
6.8400	0.113
6.8450	0.107
6.8500	0.101
6.8550	0.094
6.8600	0.086
6.8650	0.080
6.8700	0.074
6.8750	0.066
6.8800	0.060
6.8850	0.052
6.8900	0.046
6.8950	0.038
6.9000	0.031
6.9050	0.024
6.9100	0.017
6.9150	0.009
6.9200	0.002
6.9250	-0.005
6.9300	-0.013
6.9350	-0.019
6.9400	-0.027
6.9450	-0.033
6.9500	-0.041
6.9550	-0.047
6.9600	-0.055
6.9650	-0.061
6.9700	-0.069
6.9750	-0.075
6.9800	-0.082
6.9850	-0.090
6.9900	-0.096
6.9950	-0.102
7.0000	-0.108
7.0050	-0.116
7.0100	-0.123
7.0150	-0.129
7.0200	-0.135
7.0250	-0.141
7.0300	-0.146
7.0350	-0.152
7.0400	-0.159
7.0450	-0.163
7.0500	-0.170
7.0550	-0.174
7.0600	-0.181
7.0650	-0.185
7.0700	-0.190
7.0750	-0.195
7.0800	-0.199
7.0850	-0.204
7.0900	-0.209
7.0950	-0.214
7.1000	-0.217
7.1050	-0.221
7.1100	-0.225
7.1150	-0.229
7.1200	-0.232
7.1250	-0.236
7.1300	-0.239
7.1350	-0.242
7.1400	-0.245
7.1450	-0.247
7.1500	-0.250
7.1550	-0.251
7.1600	-0.253
7.1650	-0.254
7.1700	-0.258
7.1750	-0.258
7.1800	-0.259
7.1850	-0.261
7.1900	-0.261
7.1950	-0.262
7.2000	-0.262
7.2050	-0.262
7.2100	-0.264
7.2150	-0.264
7.2200	-0.264
7.2250	-0.264
7.2300	-0.262
7.2350	-0.262
7.2400	-0.261
7.2450	-0.259
7.2500	-0.258
7.2550	-0.256
7.2600	-0.254
7.2650	-0.253
7.2700	-0.250
7.2750	-0.248
7.2800	-0.245
7.2850	-0.243
7.2900	-0.240
7.2950	-0.237
7.3000	-0.234
7.3050	-0.231
7.3100	-0.226
7.3150	-0.223
7.3200	-0.218
7.3250	-0.215
7.3300	-0.210
7.3350	-0.206
7.3400	-0.201
7.3450	-0.196
7.3500	-0.192
7.3550	-0.187
7.3600	-0.182
7.3650	-0.178
7.3700	-0.171
7.3750	-0.167
