Tempo ( s )	Posicao angular ( rad )
15.2350	0.058
15.2400	0.058
15.2450	0.058
15.2500	0.058
15.2550	0.058
15.2600	0.058
15.2650	0.058
15.2700	0.058
15.2750	0.058
15.2800	0.058
15.2850	0.058
15.2900	0.058
15.2950	0.058
15.3000	0.058
15.3050	0.057
15.3100	0.057
15.3150	0.057
15.3200	0.055
15.3250	0.055
15.3300	0.053
15.3350	0.053
15.3400	0.052
15.3450	0.052
15.3500	0.050
15.3550	0.050
15.3600	0.049
15.3650	0.049
15.3700	0.047
15.3750	0.047
15.3800	0.046
15.3850	0.044
15.3900	0.042
15.3950	0.042
15.4000	0.041
15.4050	0.039
15.4100	0.038
15.4150	0.038
15.4200	0.036
15.4250	0.035
15.4300	0.033
15.4350	0.031
15.4400	0.030
15.4450	0.028
15.4500	0.028
15.4550	0.027
15.4600	0.025
15.4650	0.024
15.4700	0.022
15.4750	0.020
15.4800	0.019
15.4850	0.017
15.4900	0.016
15.4950	0.014
15.5000	0.013
15.5050	0.011
15.5100	0.009
15.5150	0.008
15.5200	0.006
15.5250	0.005
15.5300	0.003
15.5350	0.002
15.5400	0.000
15.5450	-0.002
15.5500	-0.003
15.5550	-0.005
15.5600	-0.008
15.5650	-0.008
15.5700	-0.011
15.5750	-0.013
15.5800	-0.014
15.5850	-0.014
15.5900	-0.016
15.5950	-0.017
15.6000	-0.019
15.6050	-0.020
15.6100	-0.022
15.6150	-0.024
15.6200	-0.025
15.6250	-0.027
15.6300	-0.028
15.6350	-0.030
15.6400	-0.031
15.6450	-0.033
15.6500	-0.033
15.6550	-0.035
15.6600	-0.036
15.6650	-0.038
15.6700	-0.039
15.6750	-0.039
15.6800	-0.041
15.6850	-0.042
15.6900	-0.044
15.6950	-0.044
15.7000	-0.046
15.7050	-0.046
15.7100	-0.047
15.7150	-0.049
15.7200	-0.049
15.7250	-0.050
15.7300	-0.050
15.7350	-0.052
15.7400	-0.052
15.7450	-0.053
15.7500	-0.053
15.7550	-0.053
15.7600	-0.055
15.7650	-0.055
15.7700	-0.055
15.7750	-0.057
15.7800	-0.057
15.7850	-0.057
15.7900	-0.057
15.7950	-0.058
15.8000	-0.058
15.8050	-0.058
15.8100	-0.058
15.8150	-0.058
15.8200	-0.058
15.8250	-0.058
15.8300	-0.058
15.8350	-0.058
15.8400	-0.058
15.8450	-0.058
15.8500	-0.058
15.8550	-0.058
15.8600	-0.058
15.8650	-0.058
15.8700	-0.057
15.8750	-0.057
15.8800	-0.057
15.8850	-0.057
15.8900	-0.055
15.8950	-0.055
15.9000	-0.053
15.9050	-0.053
15.9100	-0.052
15.9150	-0.052
15.9200	-0.052
15.9250	-0.050
15.9300	-0.049
15.9350	-0.049
15.9400	-0.047
15.9450	-0.047
15.9500	-0.046
15.9550	-0.044
15.9600	-0.044
15.9650	-0.042
15.9700	-0.041
15.9750	-0.041
15.9800	-0.039
15.9850	-0.038
15.9900	-0.036
15.9950	-0.035
16.0000	-0.035
16.0050	-0.033
16.0100	-0.031
16.0150	-0.030
16.0200	-0.028
16.0250	-0.027
16.0300	-0.025
16.0350	-0.024
16.0400	-0.022
16.0450	-0.022
16.0500	-0.020
16.0550	-0.019
16.0600	-0.017
16.0650	-0.016
16.0700	-0.014
16.0750	-0.013
16.0800	-0.011
16.0850	-0.009
16.0900	-0.008
16.0950	-0.006
16.1000	-0.005
16.1050	-0.003
16.1100	-0.002
16.1150	0.000
16.1200	0.002
16.1250	0.003
16.1300	0.005
16.1350	0.006
16.1400	0.008
16.1450	0.009
16.1500	0.011
16.1550	0.013
16.1600	0.014
16.1650	0.016
16.1700	0.017
16.1750	0.019
16.1800	0.020
16.1850	0.022
16.1900	0.024
16.1950	0.025
16.2000	0.027
16.2050	0.028
16.2100	0.028
16.2150	0.030
16.2200	0.031
16.2250	0.033
16.2300	0.035
16.2350	0.035
16.2400	0.036
16.2450	0.038
16.2500	0.039
16.2550	0.039
16.2600	0.041
16.2650	0.042
16.2700	0.042
16.2750	0.044
16.2800	0.046
16.2850	0.046
16.2900	0.047
16.2950	0.047
16.3000	0.049
16.3050	0.049
16.3100	0.050
16.3150	0.050
16.3200	0.052
16.3250	0.052
16.3300	0.052
16.3350	0.053
16.3400	0.053
16.3450	0.053
16.3500	0.055
16.3550	0.055
16.3600	0.055
16.3650	0.055
16.3700	0.055
16.3750	0.057
16.3800	0.057
16.3850	0.057
16.3900	0.057
16.3950	0.057
16.4000	0.057
16.4050	0.057
16.4100	0.057
16.4150	0.057
16.4200	0.057
16.4250	0.057
16.4300	0.057
16.4350	0.055
16.4400	0.055
16.4450	0.055
16.4500	0.055
16.4550	0.053
16.4600	0.053
16.4650	0.053
16.4700	0.052
16.4750	0.052
16.4800	0.052
16.4850	0.050
16.4900	0.050
16.4950	0.049
16.5000	0.049
16.5050	0.047
16.5100	0.046
16.5150	0.046
16.5200	0.044
16.5250	0.044
16.5300	0.042
16.5350	0.041
16.5400	0.041
16.5450	0.039
16.5500	0.038
16.5550	0.036
16.5600	0.036
16.5650	0.035
16.5700	0.033
16.5750	0.031
16.5800	0.030
16.5850	0.028
16.5900	0.028
16.5950	0.027
16.6000	0.025
16.6050	0.024
16.6100	0.022
16.6150	0.020
16.6200	0.019
16.6250	0.017
16.6300	0.016
16.6350	0.014
16.6400	0.013
16.6450	0.011
16.6500	0.009
16.6550	0.008
16.6600	0.006
16.6650	0.005
16.6700	0.003
16.6750	0.002
16.6800	0.002
16.6850	-0.002
16.6900	-0.002
16.6950	-0.003
16.7000	-0.005
16.7050	-0.006
16.7100	-0.008
16.7150	-0.009
16.7200	-0.011
16.7250	-0.013
16.7300	-0.014
16.7350	-0.016
16.7400	-0.017
16.7450	-0.019
16.7500	-0.020
16.7550	-0.022
16.7600	-0.024
16.7650	-0.025
16.7700	-0.027
16.7750	-0.027
16.7800	-0.028
16.7850	-0.030
16.7900	-0.031
16.7950	-0.033
16.8000	-0.033
16.8050	-0.035
16.8100	-0.036
16.8150	-0.038
16.8200	-0.038
16.8250	-0.039
16.8300	-0.041
16.8350	-0.041
16.8400	-0.042
16.8450	-0.044
16.8500	-0.044
16.8550	-0.046
16.8600	-0.046
16.8650	-0.047
16.8700	-0.047
16.8750	-0.049
16.8800	-0.049
16.8850	-0.050
16.8900	-0.050
16.8950	-0.052
16.9000	-0.052
16.9050	-0.052
16.9100	-0.053
16.9150	-0.053
16.9200	-0.053
16.9250	-0.055
16.9300	-0.055
16.9350	-0.055
16.9400	-0.055
16.9450	-0.055
16.9500	-0.055
16.9550	-0.055
16.9600	-0.055
16.9650	-0.055
16.9700	-0.055
16.9750	-0.055
16.9800	-0.055
16.9850	-0.055
16.9900	-0.055
16.9950	-0.055
17.0000	-0.055
17.0050	-0.055
17.0100	-0.055
17.0150	-0.055
17.0200	-0.055
17.0250	-0.053
17.0300	-0.053
17.0350	-0.053
17.0400	-0.052
17.0450	-0.052
17.0500	-0.052
17.0550	-0.050
17.0600	-0.050
17.0650	-0.049
17.0700	-0.049
17.0750	-0.047
17.0800	-0.047
17.0850	-0.046
17.0900	-0.044
17.0950	-0.044
17.1000	-0.042
17.1050	-0.041
17.1100	-0.041
17.1150	-0.039
17.1200	-0.038
17.1250	-0.038
17.1300	-0.036
17.1350	-0.035
17.1400	-0.033
17.1450	-0.033
17.1500	-0.031
17.1550	-0.030
17.1600	-0.028
17.1650	-0.027
17.1700	-0.027
17.1750	-0.025
17.1800	-0.024
17.1850	-0.022
17.1900	-0.020
17.1950	-0.019
17.2000	-0.017
17.2050	-0.016
17.2100	-0.014
17.2150	-0.013
17.2200	-0.011
17.2250	-0.009
17.2300	-0.009
17.2350	-0.008
17.2400	-0.006
17.2450	-0.005
17.2500	-0.003
17.2550	-0.002
17.2600	0.000
17.2650	0.002
17.2700	0.003
17.2750	0.005
17.2800	0.006
17.2850	0.008
17.2900	0.009
17.2950	0.011
17.3000	0.013
17.3050	0.014
17.3100	0.016
17.3150	0.017
17.3200	0.019
17.3250	0.019
17.3300	0.020
17.3350	0.022
17.3400	0.024
17.3450	0.025
17.3500	0.027
17.3550	0.028
17.3600	0.028
17.3650	0.030
17.3700	0.031
17.3750	0.033
17.3800	0.035
17.3850	0.035
17.3900	0.036
17.3950	0.038
17.4000	0.038
17.4050	0.039
17.4100	0.041
17.4150	0.041
17.4200	0.042
17.4250	0.042
17.4300	0.044
17.4350	0.046
17.4400	0.046
17.4450	0.047
17.4500	0.047
17.4550	0.049
17.4600	0.049
17.4650	0.049
17.4700	0.050
17.4750	0.050
17.4800	0.050
17.4850	0.052
17.4900	0.052
17.4950	0.052
17.5000	0.052
17.5050	0.053
17.5100	0.053
17.5150	0.053
17.5200	0.053
17.5250	0.053
17.5300	0.053
17.5350	0.053
17.5400	0.053
17.5450	0.053
17.5500	0.053
17.5550	0.053
17.5600	0.053
17.5650	0.053
17.5700	0.053
17.5750	0.053
17.5800	0.053
17.5850	0.053
17.5900	0.053
17.5950	0.052
17.6000	0.052
17.6050	0.052
17.6100	0.050
17.6150	0.050
17.6200	0.049
17.6250	0.049
17.6300	0.049
17.6350	0.047
17.6400	0.047
17.6450	0.046
17.6500	0.046
17.6550	0.044
17.6600	0.044
17.6650	0.042
17.6700	0.041
17.6750	0.041
17.6800	0.039
17.6850	0.038
17.6900	0.038
17.6950	0.036
17.7000	0.035
17.7050	0.035
17.7100	0.033
17.7150	0.031
17.7200	0.030
17.7250	0.028
17.7300	0.028
17.7350	0.027
17.7400	0.025
17.7450	0.024
17.7500	0.022
17.7550	0.020
17.7600	0.019
17.7650	0.019
17.7700	0.017
17.7750	0.016
17.7800	0.014
17.7850	0.013
17.7900	0.011
17.7950	0.009
17.8000	0.008
17.8050	0.006
17.8100	0.005
17.8150	0.003
17.8200	0.002
17.8250	0.000
17.8300	-0.002
17.8350	-0.002
17.8400	-0.003
17.8450	-0.005
17.8500	-0.006
17.8550	-0.008
17.8600	-0.009
17.8650	-0.011
17.8700	-0.013
17.8750	-0.014
17.8800	-0.016
17.8850	-0.017
17.8900	-0.019
17.8950	-0.019
17.9000	-0.020
17.9050	-0.022
17.9100	-0.024
17.9150	-0.025
17.9200	-0.027
17.9250	-0.027
17.9300	-0.028
17.9350	-0.030
17.9400	-0.031
17.9450	-0.033
17.9500	-0.033
17.9550	-0.035
17.9600	-0.036
17.9650	-0.036
17.9700	-0.038
17.9750	-0.039
17.9800	-0.039
17.9850	-0.041
17.9900	-0.042
17.9950	-0.042
18.0000	-0.044
18.0050	-0.044
18.0100	-0.046
18.0150	-0.046
18.0200	-0.047
18.0250	-0.047
18.0300	-0.049
18.0350	-0.049
18.0400	-0.049
18.0450	-0.050
18.0500	-0.050
18.0550	-0.050
18.0600	-0.052
18.0650	-0.052
18.0700	-0.052
18.0750	-0.052
18.0800	-0.052
18.0850	-0.053
18.0900	-0.053
18.0950	-0.053
18.1000	-0.053
18.1050	-0.053
18.1100	-0.053
18.1150	-0.053
18.1200	-0.053
18.1250	-0.053
18.1300	-0.053
18.1350	-0.053
18.1400	-0.053
18.1450	-0.053
18.1500	-0.053
18.1550	-0.053
18.1600	-0.052
18.1650	-0.052
18.1700	-0.052
18.1750	-0.052
18.1800	-0.050
18.1850	-0.050
18.1900	-0.050
18.1950	-0.049
18.2000	-0.049
18.2050	-0.047
18.2100	-0.047
18.2150	-0.046
18.2200	-0.046
18.2250	-0.044
18.2300	-0.044
18.2350	-0.042
18.2400	-0.042
18.2450	-0.041
18.2500	-0.039
18.2550	-0.039
18.2600	-0.038
18.2650	-0.036
18.2700	-0.036
18.2750	-0.035
18.2800	-0.033
18.2850	-0.033
18.2900	-0.031
18.2950	-0.030
18.3000	-0.028
18.3050	-0.027
18.3100	-0.027
18.3150	-0.025
18.3200	-0.024
18.3250	-0.022
18.3300	-0.020
18.3350	-0.019
18.3400	-0.019
18.3450	-0.017
18.3500	-0.016
18.3550	-0.014
18.3600	-0.013
18.3650	-0.011
18.3700	-0.009
18.3750	-0.008
18.3800	-0.006
18.3850	-0.005
18.3900	-0.003
18.3950	-0.003
18.4000	-0.002
18.4050	0.000
18.4100	0.002
18.4150	0.003
18.4200	0.005
18.4250	0.006
18.4300	0.008
18.4350	0.009
18.4400	0.011
18.4450	0.013
18.4500	0.013
18.4550	0.014
18.4600	0.016
18.4650	0.017
18.4700	0.019
18.4750	0.020
18.4800	0.022
18.4850	0.022
18.4900	0.024
18.4950	0.025
18.5000	0.027
18.5050	0.028
18.5100	0.028
18.5150	0.030
18.5200	0.031
18.5250	0.033
18.5300	0.033
18.5350	0.035
18.5400	0.036
18.5450	0.036
18.5500	0.038
18.5550	0.039
18.5600	0.039
18.5650	0.041
18.5700	0.041
18.5750	0.042
18.5800	0.042
18.5850	0.044
18.5900	0.044
18.5950	0.046
18.6000	0.046
18.6050	0.047
18.6100	0.047
18.6150	0.047
18.6200	0.049
18.6250	0.049
18.6300	0.049
18.6350	0.050
18.6400	0.050
18.6450	0.050
18.6500	0.050
18.6550	0.050
18.6600	0.050
18.6650	0.052
18.6700	0.052
18.6750	0.052
18.6800	0.052
18.6850	0.052
18.6900	0.052
18.6950	0.052
18.7000	0.052
18.7050	0.052
18.7100	0.052
18.7150	0.052
18.7200	0.052
18.7250	0.052
18.7300	0.050
18.7350	0.050
18.7400	0.050
18.7450	0.050
18.7500	0.049
18.7550	0.049
18.7600	0.049
18.7650	0.047
18.7700	0.047
18.7750	0.046
18.7800	0.046
18.7850	0.044
18.7900	0.044
18.7950	0.042
18.8000	0.042
18.8050	0.041
18.8100	0.041
18.8150	0.039
18.8200	0.039
18.8250	0.038
18.8300	0.036
18.8350	0.036
18.8400	0.035
18.8450	0.033
18.8500	0.033
18.8550	0.031
18.8600	0.030
18.8650	0.028
18.8700	0.028
18.8750	0.027
18.8800	0.025
18.8850	0.024
18.8900	0.022
18.8950	0.022
18.9000	0.020
18.9050	0.019
18.9100	0.017
18.9150	0.016
18.9200	0.014
18.9250	0.013
18.9300	0.013
18.9350	0.011
18.9400	0.009
18.9450	0.008
18.9500	0.006
18.9550	0.005
18.9600	0.003
18.9650	0.002
18.9700	0.000
18.9750	-0.002
18.9800	-0.002
18.9850	-0.003
18.9900	-0.005
18.9950	-0.006
19.0000	-0.008
19.0050	-0.009
19.0100	-0.011
19.0150	-0.013
19.0200	-0.014
19.0250	-0.014
19.0300	-0.016
19.0350	-0.017
19.0400	-0.019
19.0450	-0.020
19.0500	-0.022
19.0550	-0.022
19.0600	-0.024
19.0650	-0.025
19.0700	-0.027
19.0750	-0.027
19.0800	-0.028
19.0850	-0.030
19.0900	-0.031
19.0950	-0.031
19.1000	-0.033
19.1050	-0.035
19.1100	-0.035
19.1150	-0.036
19.1200	-0.038
19.1250	-0.038
19.1300	-0.039
19.1350	-0.039
19.1400	-0.041
19.1450	-0.042
19.1500	-0.042
19.1550	-0.044
19.1600	-0.044
19.1650	-0.044
19.1700	-0.046
19.1750	-0.046
19.1800	-0.047
19.1850	-0.047
19.1900	-0.047
19.1950	-0.049
19.2000	-0.049
19.2050	-0.049
19.2100	-0.049
19.2150	-0.050
19.2200	-0.050
19.2250	-0.050
19.2300	-0.050
19.2350	-0.050
19.2400	-0.050
19.2450	-0.052
19.2500	-0.052
19.2550	-0.052
19.2600	-0.052
19.2650	-0.052
19.2700	-0.052
19.2750	-0.052
19.2800	-0.052
19.2850	-0.052
19.2900	-0.052
19.2950	-0.050
19.3000	-0.050
19.3050	-0.050
19.3100	-0.050
19.3150	-0.050
19.3200	-0.049
19.3250	-0.049
19.3300	-0.049
19.3350	-0.047
19.3400	-0.047
19.3450	-0.046
19.3500	-0.046
19.3550	-0.046
19.3600	-0.044
19.3650	-0.044
19.3700	-0.042
19.3750	-0.042
19.3800	-0.041
19.3850	-0.039
19.3900	-0.039
19.3950	-0.038
19.4000	-0.038
19.4050	-0.036
19.4100	-0.035
19.4150	-0.035
19.4200	-0.033
19.4250	-0.031
19.4300	-0.031
19.4350	-0.030
19.4400	-0.028
19.4450	-0.027
19.4500	-0.027
19.4550	-0.025
19.4600	-0.024
19.4650	-0.022
19.4700	-0.022
19.4750	-0.020
19.4800	-0.019
19.4850	-0.017
19.4900	-0.016
19.4950	-0.014
19.5000	-0.014
19.5050	-0.013
19.5100	-0.011
19.5150	-0.009
19.5200	-0.008
19.5250	-0.006
19.5300	-0.005
19.5350	-0.003
19.5400	-0.003
19.5450	-0.002
19.5500	0.000
19.5550	0.002
19.5600	0.003
19.5650	0.005
19.5700	0.006
19.5750	0.008
19.5800	0.009
19.5850	0.009
19.5900	0.011
19.5950	0.013
19.6000	0.014
19.6050	0.016
19.6100	0.017
19.6150	0.017
19.6200	0.019
19.6250	0.020
19.6300	0.022
19.6350	0.024
19.6400	0.024
19.6450	0.025
19.6500	0.027
19.6550	0.028
19.6600	0.028
19.6650	0.030
19.6700	0.031
19.6750	0.031
19.6800	0.033
19.6850	0.035
19.6900	0.035
19.6950	0.036
19.7000	0.038
19.7050	0.038
19.7100	0.039
19.7150	0.039
19.7200	0.041
19.7250	0.041
19.7300	0.042
19.7350	0.042
19.7400	0.044
19.7450	0.044
19.7500	0.044
19.7550	0.046
19.7600	0.046
19.7650	0.046
19.7700	0.047
19.7750	0.047
19.7800	0.047
19.7850	0.047
19.7900	0.049
19.7950	0.049
19.8000	0.049
19.8050	0.049
19.8100	0.049
19.8150	0.049
19.8200	0.049
19.8250	0.049
19.8300	0.049
19.8350	0.049
19.8400	0.049
19.8450	0.049
19.8500	0.049
19.8550	0.049
19.8600	0.049
19.8650	0.049
19.8700	0.049
19.8750	0.049
19.8800	0.049
19.8850	0.047
19.8900	0.047
19.8950	0.047
19.9000	0.047
19.9050	0.046
19.9100	0.046
19.9150	0.046
19.9200	0.044
19.9250	0.044
19.9300	0.042
19.9350	0.042
19.9400	0.041
19.9450	0.041
19.9500	0.039
19.9550	0.039
19.9600	0.038
19.9650	0.038
19.9700	0.036
19.9750	0.035
19.9800	0.035
19.9850	0.033
19.9900	0.031
19.9950	0.031
20.0000	0.030
20.0050	0.028
20.0100	0.028
20.0150	0.027
20.0200	0.025
20.0250	0.024
20.0300	0.024
20.0350	0.022
20.0400	0.020
20.0450	0.019
20.0500	0.017
20.0550	0.017
20.0600	0.016
20.0650	0.014
20.0700	0.013
20.0750	0.011
20.0800	0.009
20.0850	0.009
20.0900	0.008
20.0950	0.006
20.1000	0.005
20.1050	0.003
20.1100	0.002
20.1150	0.000
20.1200	-0.002
20.1250	-0.002
20.1300	-0.003
20.1350	-0.005
20.1400	-0.006
20.1450	-0.008
20.1500	-0.009
20.1550	-0.009
20.1600	-0.011
20.1650	-0.013
20.1700	-0.014
20.1750	-0.016
20.1800	-0.017
20.1850	-0.017
20.1900	-0.019
20.1950	-0.020
20.2000	-0.022
20.2050	-0.024
20.2100	-0.024
20.2150	-0.025
20.2200	-0.027
20.2250	-0.027
20.2300	-0.028
20.2350	-0.030
20.2400	-0.031
20.2450	-0.031
20.2500	-0.033
20.2550	-0.033
20.2600	-0.035
20.2650	-0.036
20.2700	-0.036
20.2750	-0.038
20.2800	-0.038
20.2850	-0.039
20.2900	-0.039
20.2950	-0.041
20.3000	-0.041
20.3050	-0.042
20.3100	-0.042
20.3150	-0.044
20.3200	-0.044
20.3250	-0.044
20.3300	-0.046
20.3350	-0.046
20.3400	-0.046
20.3450	-0.047
20.3500	-0.047
20.3550	-0.047
20.3600	-0.047
20.3650	-0.047
20.3700	-0.049
20.3750	-0.049
20.3800	-0.049
20.3850	-0.049
20.3900	-0.049
20.3950	-0.049
20.4000	-0.049
20.4050	-0.049
20.4100	-0.049
20.4150	-0.049
20.4200	-0.049
20.4250	-0.049
20.4300	-0.049
20.4350	-0.049
20.4400	-0.049
20.4450	-0.049
20.4500	-0.049
20.4550	-0.047
20.4600	-0.047
20.4650	-0.047
20.4700	-0.047
20.4750	-0.046
20.4800	-0.046
20.4850	-0.046
20.4900	-0.044
20.4950	-0.044
20.5000	-0.042
20.5050	-0.042
20.5100	-0.041
20.5150	-0.041
20.5200	-0.039
20.5250	-0.039
20.5300	-0.038
20.5350	-0.038
20.5400	-0.036
20.5450	-0.036
20.5500	-0.035
20.5550	-0.033
20.5600	-0.033
20.5650	-0.031
20.5700	-0.031
20.5750	-0.030
20.5800	-0.028
20.5850	-0.027
20.5900	-0.027
20.5950	-0.025
20.6000	-0.024
20.6050	-0.022
20.6100	-0.022
20.6150	-0.020
20.6200	-0.019
20.6250	-0.017
20.6300	-0.017
20.6350	-0.016
20.6400	-0.014
20.6450	-0.013
20.6500	-0.011
20.6550	-0.009
20.6600	-0.009
20.6650	-0.008
20.6700	-0.006
20.6750	-0.005
20.6800	-0.003
20.6850	-0.003
20.6900	-0.002
20.6950	0.000
20.7000	0.002
20.7050	0.003
20.7100	0.005
20.7150	0.006
20.7200	0.006
20.7250	0.008
20.7300	0.009
20.7350	0.011
20.7400	0.013
20.7450	0.014
20.7500	0.014
20.7550	0.016
20.7600	0.017
20.7650	0.019
20.7700	0.019
20.7750	0.020
20.7800	0.022
20.7850	0.024
20.7900	0.024
20.7950	0.025
20.8000	0.027
20.8050	0.028
20.8100	0.028
20.8150	0.030
20.8200	0.031
20.8250	0.031
20.8300	0.033
20.8350	0.033
20.8400	0.035
20.8450	0.035
20.8500	0.036
20.8550	0.038
20.8600	0.038
20.8650	0.039
20.8700	0.039
20.8750	0.041
20.8800	0.041
20.8850	0.041
20.8900	0.042
20.8950	0.042
20.9000	0.042
20.9050	0.044
20.9100	0.044
20.9150	0.044
20.9200	0.046
20.9250	0.046
20.9300	0.046
20.9350	0.046
20.9400	0.046
20.9450	0.047
20.9500	0.047
20.9550	0.047
20.9600	0.047
20.9650	0.047
20.9700	0.047
20.9750	0.047
20.9800	0.047
20.9850	0.047
20.9900	0.047
20.9950	0.047
21.0000	0.047
21.0050	0.047
21.0100	0.047
21.0150	0.047
21.0200	0.047
21.0250	0.046
21.0300	0.046
21.0350	0.046
21.0400	0.046
21.0450	0.044
21.0500	0.044
21.0550	0.044
21.0600	0.042
21.0650	0.042
21.0700	0.041
21.0750	0.041
21.0800	0.041
21.0850	0.039
21.0900	0.039
21.0950	0.038
21.1000	0.038
21.1050	0.036
21.1100	0.036
21.1150	0.035
21.1200	0.033
21.1250	0.033
21.1300	0.031
21.1350	0.030
21.1400	0.030
21.1450	0.028
21.1500	0.028
21.1550	0.027
21.1600	0.025
21.1650	0.024
21.1700	0.024
21.1750	0.022
21.1800	0.020
21.1850	0.019
21.1900	0.019
21.1950	0.017
21.2000	0.016
21.2050	0.014
21.2100	0.014
21.2150	0.013
21.2200	0.011
21.2250	0.009
21.2300	0.008
21.2350	0.006
21.2400	0.006
21.2450	0.005
21.2500	0.003
21.2550	0.002
21.2600	0.000
21.2650	-0.002
21.2700	-0.002
21.2750	-0.003
21.2800	-0.005
21.2850	-0.006
21.2900	-0.008
21.2950	-0.008
21.3000	-0.009
21.3050	-0.011
21.3100	-0.013
21.3150	-0.014
21.3200	-0.014
21.3250	-0.016
21.3300	-0.017
21.3350	-0.019
21.3400	-0.019
21.3450	-0.020
21.3500	-0.022
21.3550	-0.024
21.3600	-0.024
21.3650	-0.025
21.3700	-0.027
21.3750	-0.027
21.3800	-0.028
21.3850	-0.030
21.3900	-0.030
21.3950	-0.031
21.4000	-0.033
21.4050	-0.033
21.4100	-0.035
21.4150	-0.035
21.4200	-0.036
21.4250	-0.036
21.4300	-0.038
21.4350	-0.038
21.4400	-0.039
21.4450	-0.039
21.4500	-0.041
21.4550	-0.041
21.4600	-0.041
21.4650	-0.042
21.4700	-0.042
21.4750	-0.044
21.4800	-0.044
21.4850	-0.044
21.4900	-0.044
21.4950	-0.046
21.5000	-0.046
21.5050	-0.046
21.5100	-0.046
21.5150	-0.046
21.5200	-0.046
21.5250	-0.047
21.5300	-0.047
21.5350	-0.047
21.5400	-0.047
21.5450	-0.047
21.5500	-0.047
21.5550	-0.047
21.5600	-0.047
21.5650	-0.047
21.5700	-0.047
21.5750	-0.047
21.5800	-0.047
21.5850	-0.047
21.5900	-0.047
21.5950	-0.046
21.6000	-0.046
21.6050	-0.046
21.6100	-0.046
21.6150	-0.044
21.6200	-0.044
21.6250	-0.044
21.6300	-0.042
21.6350	-0.042
21.6400	-0.042
21.6450	-0.041
21.6500	-0.041
21.6550	-0.039
21.6600	-0.039
21.6650	-0.038
21.6700	-0.038
21.6750	-0.036
21.6800	-0.036
21.6850	-0.035
21.6900	-0.035
21.6950	-0.033
21.7000	-0.033
21.7050	-0.031
21.7100	-0.030
21.7150	-0.030
21.7200	-0.028
21.7250	-0.027
21.7300	-0.027
21.7350	-0.025
21.7400	-0.024
21.7450	-0.024
21.7500	-0.022
21.7550	-0.020
21.7600	-0.019
21.7650	-0.019
21.7700	-0.017
21.7750	-0.016
21.7800	-0.014
21.7850	-0.014
21.7900	-0.013
21.7950	-0.011
21.8000	-0.009
21.8050	-0.008
21.8100	-0.008
21.8150	-0.006
21.8200	-0.005
21.8250	-0.003
21.8300	-0.002
21.8350	-0.002
21.8400	0.000
21.8450	0.002
21.8500	0.003
21.8550	0.005
21.8600	0.005
21.8650	0.006
21.8700	0.008
21.8750	0.009
21.8800	0.011
21.8850	0.011
21.8900	0.013
21.8950	0.014
21.9000	0.016
21.9050	0.016
21.9100	0.017
21.9150	0.019
21.9200	0.020
21.9250	0.020
21.9300	0.022
21.9350	0.024
21.9400	0.024
21.9450	0.025
21.9500	0.027
21.9550	0.027
21.9600	0.028
21.9650	0.030
21.9700	0.030
21.9750	0.031
21.9800	0.031
21.9850	0.033
21.9900	0.035
21.9950	0.035
22.0000	0.036
22.0050	0.036
22.0100	0.036
22.0150	0.038
22.0200	0.038
22.0250	0.039
22.0300	0.039
22.0350	0.041
22.0400	0.041
22.0450	0.041
22.0500	0.042
22.0550	0.042
22.0600	0.042
22.0650	0.042
22.0700	0.044
22.0750	0.044
22.0800	0.044
22.0850	0.044
22.0900	0.044
22.0950	0.044
22.1000	0.044
22.1050	0.046
22.1100	0.046
22.1150	0.046
22.1200	0.046
22.1250	0.046
22.1300	0.046
22.1350	0.046
22.1400	0.046
22.1450	0.046
22.1500	0.046
22.1550	0.046
22.1600	0.046
22.1650	0.044
22.1700	0.044
22.1750	0.044
22.1800	0.044
22.1850	0.042
22.1900	0.042
22.1950	0.042
22.2000	0.041
22.2050	0.041
22.2100	0.041
22.2150	0.039
22.2200	0.039
22.2250	0.038
22.2300	0.038
22.2350	0.038
22.2400	0.036
22.2450	0.036
22.2500	0.035
22.2550	0.035
22.2600	0.033
22.2650	0.031
22.2700	0.031
22.2750	0.030
22.2800	0.030
22.2850	0.028
22.2900	0.027
22.2950	0.027
22.3000	0.025
22.3050	0.024
22.3100	0.024
22.3150	0.022
22.3200	0.020
22.3250	0.020
22.3300	0.019
22.3350	0.017
22.3400	0.016
22.3450	0.016
22.3500	0.014
22.3550	0.013
22.3600	0.011
22.3650	0.011
22.3700	0.009
22.3750	0.008
22.3800	0.006
22.3850	0.005
22.3900	0.005
22.3950	0.003
22.4000	0.002
22.4050	0.000
22.4100	-0.002
22.4150	-0.002
22.4200	-0.003
22.4250	-0.005
22.4300	-0.006
22.4350	-0.006
22.4400	-0.008
22.4450	-0.009
22.4500	-0.011
22.4550	-0.011
22.4600	-0.013
22.4650	-0.014
22.4700	-0.016
22.4750	-0.016
22.4800	-0.017
22.4850	-0.019
22.4900	-0.020
22.4950	-0.020
22.5000	-0.022
22.5050	-0.024
22.5100	-0.024
22.5150	-0.025
22.5200	-0.027
22.5250	-0.027
22.5300	-0.028
22.5350	-0.030
22.5400	-0.030
22.5450	-0.031
22.5500	-0.031
22.5550	-0.033
22.5600	-0.033
22.5650	-0.035
22.5700	-0.035
22.5750	-0.036
22.5800	-0.036
22.5850	-0.038
22.5900	-0.038
